filename,Macro Label,Micro Label,ZdA,Type_A_ZdA,Type_B_ZdA
Backdoor_499,Malware,Backdoor,False,False,False
Backdoor_500,Malware,Backdoor,False,False,False
Backdoor_503,Malware,Backdoor,False,False,False
Backdoor_504,Malware,Backdoor,False,False,False
Backdoor_505,Malware,Backdoor,False,False,False
Backdoor_506,Malware,Backdoor,False,False,False
Backdoor_507,Malware,Backdoor,False,False,False
Backdoor_508,Malware,Backdoor,False,False,False
Backdoor_509,Malware,Backdoor,False,False,False
Backdoor_510,Malware,Backdoor,False,False,False
Backdoor_511,Malware,Backdoor,False,False,False
Backdoor_512,Malware,Backdoor,False,False,False
Backdoor_513,Malware,Backdoor,False,False,False
Backdoor_514,Malware,Backdoor,False,False,False
Backdoor_515,Malware,Backdoor,False,False,False
Backdoor_516,Malware,Backdoor,False,False,False
Backdoor_517,Malware,Backdoor,False,False,False
Backdoor_518,Malware,Backdoor,False,False,False
Backdoor_519,Malware,Backdoor,False,False,False
Backdoor_520,Malware,Backdoor,False,False,False
Backdoor_521,Malware,Backdoor,False,False,False
Backdoor_522,Malware,Backdoor,False,False,False
Backdoor_523,Malware,Backdoor,False,False,False
Backdoor_525,Malware,Backdoor,False,False,False
Backdoor_526,Malware,Backdoor,False,False,False
Backdoor_527,Malware,Backdoor,False,False,False
Backdoor_528,Malware,Backdoor,False,False,False
Backdoor_530,Malware,Backdoor,False,False,False
Backdoor_531,Malware,Backdoor,False,False,False
Backdoor_532,Malware,Backdoor,False,False,False
Backdoor_533,Malware,Backdoor,False,False,False
Backdoor_534,Malware,Backdoor,False,False,False
Backdoor_535,Malware,Backdoor,False,False,False
Backdoor_536,Malware,Backdoor,False,False,False
Backdoor_537,Malware,Backdoor,False,False,False
Backdoor_538,Malware,Backdoor,False,False,False
Backdoor_543,Malware,Backdoor,False,False,False
Backdoor_544,Malware,Backdoor,False,False,False
Backdoor_546,Malware,Backdoor,False,False,False
Backdoor_547,Malware,Backdoor,False,False,False
Backdoor_548,Malware,Backdoor,False,False,False
Backdoor_549,Malware,Backdoor,False,False,False
Backdoor_551,Malware,Backdoor,False,False,False
Backdoor_552,Malware,Backdoor,False,False,False
Backdoor_554,Malware,Backdoor,False,False,False
Backdoor_555,Malware,Backdoor,False,False,False
Backdoor_556,Malware,Backdoor,False,False,False
Backdoor_557,Malware,Backdoor,False,False,False
Backdoor_558,Malware,Backdoor,False,False,False
Backdoor_559,Malware,Backdoor,False,False,False
Backdoor_560,Malware,Backdoor,False,False,False
Backdoor_561,Malware,Backdoor,False,False,False
Backdoor_562,Malware,Backdoor,False,False,False
Backdoor_564,Malware,Backdoor,False,False,False
Backdoor_565,Malware,Backdoor,False,False,False
Backdoor_567,Malware,Backdoor,False,False,False
Backdoor_568,Malware,Backdoor,False,False,False
Backdoor_569,Malware,Backdoor,False,False,False
Backdoor_571,Malware,Backdoor,False,False,False
Backdoor_572,Malware,Backdoor,False,False,False
Backdoor_573,Malware,Backdoor,False,False,False
Backdoor_574,Malware,Backdoor,False,False,False
Backdoor_575,Malware,Backdoor,False,False,False
Backdoor_578,Malware,Backdoor,False,False,False
Backdoor_579,Malware,Backdoor,False,False,False
Backdoor_580,Malware,Backdoor,False,False,False
Backdoor_581,Malware,Backdoor,False,False,False
Backdoor_582,Malware,Backdoor,False,False,False
Backdoor_583,Malware,Backdoor,False,False,False
Backdoor_584,Malware,Backdoor,False,False,False
Backdoor_585,Malware,Backdoor,False,False,False
Backdoor_586,Malware,Backdoor,False,False,False
Backdoor_587,Malware,Backdoor,False,False,False
Backdoor_590,Malware,Backdoor,False,False,False
Backdoor_591,Malware,Backdoor,False,False,False
Backdoor_592,Malware,Backdoor,False,False,False
Backdoor_594,Malware,Backdoor,False,False,False
Backdoor_595,Malware,Backdoor,False,False,False
Backdoor_596,Malware,Backdoor,False,False,False
Backdoor_597,Malware,Backdoor,False,False,False
Backdoor_598,Malware,Backdoor,False,False,False
Backdoor_599,Malware,Backdoor,False,False,False
Backdoor_601,Malware,Backdoor,False,False,False
Backdoor_602,Malware,Backdoor,False,False,False
Backdoor_603,Malware,Backdoor,False,False,False
Backdoor_608,Malware,Backdoor,False,False,False
Backdoor_609,Malware,Backdoor,False,False,False
Backdoor_610,Malware,Backdoor,False,False,False
Backdoor_611,Malware,Backdoor,False,False,False
Backdoor_612,Malware,Backdoor,False,False,False
Backdoor_614,Malware,Backdoor,False,False,False
Backdoor_615,Malware,Backdoor,False,False,False
Backdoor_616,Malware,Backdoor,False,False,False
Backdoor_618,Malware,Backdoor,False,False,False
Backdoor_619,Malware,Backdoor,False,False,False
Backdoor_620,Malware,Backdoor,False,False,False
Backdoor_621,Malware,Backdoor,False,False,False
Backdoor_622,Malware,Backdoor,False,False,False
Backdoor_623,Malware,Backdoor,False,False,False
Backdoor_625,Malware,Backdoor,False,False,False
Backdoor_626,Malware,Backdoor,False,False,False
Backdoor_627,Malware,Backdoor,False,False,False
Backdoor_628,Malware,Backdoor,False,False,False
Backdoor_629,Malware,Backdoor,False,False,False
Backdoor_630,Malware,Backdoor,False,False,False
Backdoor_632,Malware,Backdoor,False,False,False
Backdoor_633,Malware,Backdoor,False,False,False
Backdoor_634,Malware,Backdoor,False,False,False
Backdoor_635,Malware,Backdoor,False,False,False
Backdoor_636,Malware,Backdoor,False,False,False
Backdoor_637,Malware,Backdoor,False,False,False
Backdoor_638,Malware,Backdoor,False,False,False
Backdoor_639,Malware,Backdoor,False,False,False
Backdoor_640,Malware,Backdoor,False,False,False
Backdoor_641,Malware,Backdoor,False,False,False
Backdoor_642,Malware,Backdoor,False,False,False
DDoS_TCP_0,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_1,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_2,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_3,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_4,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_5,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_6,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_7,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_8,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_9,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_10,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_11,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_12,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_13,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_14,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_15,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_16,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_17,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_18,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_19,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_20,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_21,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_22,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_23,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_24,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_25,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_26,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_27,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_28,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_29,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_30,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_31,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_32,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_33,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_34,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_35,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_36,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_37,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_38,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_39,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_40,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_41,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_42,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_43,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_44,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_45,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_46,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_47,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_48,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_49,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_50,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_51,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_52,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_53,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_54,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_55,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_56,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_57,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_58,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_59,DDoS,DDoS_TCP,True,False,True
DDoS_TCP_60,DDoS,DDoS_TCP,True,False,True
